review_overall,review_aroma,review_appearance,review_palate,review_taste,cluster
4.0,3.0,4.0,3.5,3.5,107
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.0,3.0,3.5,313
4.0,4.5,4.0,4.0,4.5,70
4.5,4.0,4.0,4.0,3.0,314
4.0,3.5,4.5,3.5,4.0,233
3.5,4.0,4.0,3.5,4.0,89
5.0,4.0,4.0,4.5,5.0,315
4.5,4.5,4.0,4.0,4.0,7
4.5,4.5,4.5,4.5,4.0,19
4.0,4.0,4.5,4.0,4.5,10
4.0,3.0,4.0,4.0,4.0,235
4.5,3.5,4.0,4.0,3.5,316
4.5,4.5,4.5,5.0,4.5,317
4.0,4.0,3.5,4.0,4.0,35
4.5,4.0,4.0,5.0,5.0,318
3.5,4.0,4.0,3.0,3.0,195
4.0,3.5,4.0,3.5,4.0,164
2.5,3.0,4.0,4.0,3.0,-1
3.5,3.5,3.5,3.5,3.5,134
4.5,5.0,4.0,4.5,5.0,319
3.5,3.5,4.0,3.5,3.5,6
4.5,4.0,4.5,4.5,4.5,136
4.0,2.5,4.0,3.0,2.5,320
4.0,3.0,3.5,3.5,4.0,321
3.5,3.5,3.5,4.0,4.0,322
4.0,4.0,4.0,4.0,4.0,49
4.0,3.0,3.0,4.0,3.5,323
4.0,4.0,4.0,4.0,4.0,49
3.5,4.0,3.5,3.5,3.5,149
5.0,4.0,4.0,4.0,3.5,-1
2.5,2.5,3.5,4.5,3.5,-1
3.0,2.5,3.0,2.5,2.0,-1
4.0,3.5,4.0,3.5,4.0,164
4.0,3.5,3.5,4.0,4.5,324
3.5,4.0,4.0,4.5,4.5,325
4.0,4.0,4.5,4.0,4.0,12
4.0,4.5,3.5,4.5,4.0,326
3.0,4.0,4.0,3.0,3.5,327
4.0,4.0,4.0,4.0,4.0,49
2.5,4.0,4.5,4.5,2.5,-1
3.5,2.5,4.5,3.5,3.5,-1
1.0,2.5,3.5,1.5,1.0,-1
4.0,4.5,3.5,4.0,4.0,328
4.5,4.0,4.0,4.5,4.0,192
2.5,3.5,4.0,3.5,2.5,329
4.5,4.0,3.5,4.5,4.0,269
4.0,4.5,4.0,4.0,4.5,70
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.0,4.0,4.5,34
4.5,4.0,4.5,4.0,4.5,99
5.0,4.0,4.5,4.0,4.5,33
3.5,4.0,4.0,3.0,4.0,330
4.0,5.0,4.0,4.5,4.5,331
5.0,5.0,5.0,5.0,5.0,0
3.0,4.0,3.5,4.0,4.0,332
4.0,4.0,4.5,3.5,4.0,94
4.0,4.0,3.5,3.5,4.0,81
4.0,4.0,2.5,4.0,4.0,-1
4.0,4.0,3.5,4.0,4.0,35
4.0,3.5,3.0,3.5,3.5,333
4.0,4.0,4.0,4.0,4.5,34
4.5,3.5,3.5,3.0,3.5,334
4.0,3.5,4.0,4.5,4.0,335
4.0,4.0,4.0,3.5,4.0,194
4.5,4.5,4.0,4.0,4.0,7
4.5,4.5,4.0,4.5,4.5,153
4.5,4.0,3.5,4.0,4.5,336
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,3.5,3.5,3.5,13
5.0,4.5,4.0,4.0,5.0,337
4.5,4.5,4.5,4.0,4.5,60
4.0,4.0,4.5,3.5,4.0,94
4.5,4.0,3.5,4.5,4.5,338
4.0,4.0,3.5,4.0,4.0,35
4.5,4.5,4.5,4.5,4.5,59
4.0,4.0,4.0,4.5,4.0,122
2.5,3.0,4.0,3.0,3.0,339
3.5,4.5,4.0,4.5,4.0,340
3.0,3.5,3.0,3.0,3.5,341
3.0,2.0,3.0,2.5,2.5,342
4.5,4.0,4.0,4.5,4.0,192
5.0,4.0,4.0,4.0,4.0,343
4.0,3.5,4.0,3.5,3.5,123
3.5,3.0,3.0,3.5,4.0,344
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.5,4.0,4.5,10
5.0,4.0,4.5,4.0,4.5,33
4.0,3.0,3.0,3.0,3.0,345
5.0,5.0,5.0,5.0,5.0,0
4.0,3.5,4.5,3.5,3.5,346
4.5,4.5,4.5,5.0,4.0,347
4.0,2.5,4.0,3.0,3.5,348
4.0,3.5,3.5,3.5,4.0,150
5.0,4.5,4.5,4.5,4.5,85
4.0,3.5,4.0,4.5,4.5,349
4.5,4.5,4.0,4.5,4.5,153
4.5,3.5,3.5,4.0,4.0,350
3.0,4.5,4.5,4.0,4.5,351
4.0,3.5,3.5,3.0,2.5,352
4.0,4.0,4.5,4.5,3.5,353
4.0,5.0,3.5,3.5,4.0,-1
3.0,3.5,3.5,3.0,2.5,216
3.5,3.5,4.0,4.0,3.5,2
4.0,4.0,4.0,3.5,4.5,101
4.0,4.5,4.0,4.5,4.5,148
3.5,3.5,4.0,3.5,3.5,6
4.0,3.5,3.5,3.5,4.0,150
4.5,4.0,4.0,4.0,4.0,25
4.5,4.0,4.0,4.5,4.5,135
4.5,4.5,4.0,4.5,4.5,153
4.5,4.5,4.0,3.5,4.5,199
4.0,4.5,4.0,4.0,4.5,70
4.0,4.0,4.5,5.0,4.5,354
4.0,4.0,4.5,3.0,4.0,355
4.0,5.0,4.0,3.5,4.0,356
4.0,4.0,4.5,4.0,4.0,12
4.5,4.0,4.0,4.0,4.5,131
3.5,3.5,4.0,3.5,4.0,357
3.0,3.0,3.0,3.0,2.5,358
4.0,4.0,3.0,4.5,3.5,62
3.0,4.0,3.0,3.0,3.5,267
3.5,3.5,3.5,3.5,3.5,134
2.0,2.0,3.0,2.0,2.0,359
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,4.5,4.5,4.0,50
1.5,1.0,3.0,2.0,1.0,-1
4.5,4.0,4.0,4.0,4.5,131
4.5,4.0,4.0,4.0,4.5,131
4.0,4.0,4.0,3.5,4.0,194
4.0,4.0,4.5,4.5,4.5,191
3.0,3.0,3.5,3.0,3.0,80
4.0,3.5,4.5,4.0,3.5,360
4.5,4.5,5.0,4.5,4.5,213
3.5,5.0,4.0,3.0,3.0,-1
3.0,2.0,3.0,3.0,2.5,361
3.5,3.0,4.0,3.5,3.5,255
3.0,2.5,2.0,2.5,2.5,362
3.0,2.5,3.0,1.5,3.0,-1
4.0,4.5,4.5,4.0,4.0,46
4.5,3.0,3.0,4.0,4.5,-1
3.5,3.5,4.0,3.5,3.5,6
4.5,4.0,5.0,5.0,4.5,363
4.0,4.0,3.5,4.0,4.0,35
4.0,3.5,4.5,3.5,3.5,346
5.0,4.5,4.5,4.5,4.5,85
3.0,3.5,3.0,3.0,3.5,341
4.0,3.5,3.5,4.0,4.0,26
3.0,4.0,4.0,3.0,3.0,240
4.0,4.0,3.5,3.5,4.0,81
3.5,4.0,4.0,3.5,4.0,89
5.0,4.0,4.5,4.5,4.5,91
4.0,4.0,4.0,4.5,4.0,122
2.0,3.0,3.0,3.0,1.5,-1
4.0,3.5,4.0,4.0,4.0,124
4.0,4.0,3.0,3.5,3.5,364
3.5,3.5,4.0,4.0,4.0,48
4.5,4.0,4.5,4.5,5.0,365
4.0,2.5,3.5,3.0,3.5,366
2.0,2.0,3.0,2.0,2.0,359
4.0,4.0,5.0,4.0,4.0,17
4.0,4.0,3.5,4.0,4.0,35
5.0,5.0,4.5,4.5,4.5,367
4.5,4.0,4.0,4.0,4.0,25
3.0,3.0,4.5,2.0,2.0,-1
4.0,4.5,4.0,4.5,4.5,148
4.5,4.0,4.5,3.5,3.5,368
4.0,3.5,4.0,4.0,4.0,124
3.5,4.0,4.0,4.0,3.5,90
4.5,3.5,4.0,4.5,3.5,185
4.0,4.0,4.0,3.5,3.5,177
3.5,4.0,3.5,3.5,3.5,149
4.0,4.5,4.0,4.5,4.0,203
2.5,2.0,3.0,2.5,2.0,369
2.0,1.5,3.0,1.5,1.5,-1
3.5,3.5,4.0,3.5,3.5,6
4.5,5.0,4.0,4.0,4.5,263
4.0,4.0,4.0,4.0,4.5,34
4.0,4.5,4.0,4.0,4.0,8
4.5,4.0,4.0,3.5,4.5,180
3.5,4.0,4.0,3.5,3.5,51
4.0,4.0,5.0,3.5,4.0,370
4.0,4.5,4.5,4.5,4.5,371
4.5,4.5,4.0,4.5,4.0,1
3.0,3.5,3.0,3.5,3.0,39
4.0,2.0,3.5,3.5,3.5,372
4.0,3.5,3.5,3.5,4.0,150
5.0,4.0,5.0,4.5,4.0,373
3.0,3.0,4.0,3.0,3.0,28
3.5,3.5,3.5,3.5,3.0,139
4.0,4.0,4.0,4.0,4.5,34
4.0,5.0,4.5,5.0,5.0,374
4.0,4.0,3.5,3.5,4.0,81
4.5,4.0,3.5,4.0,4.0,244
3.0,3.0,3.0,2.5,2.5,375
3.5,3.0,3.5,3.5,3.0,75
4.5,4.0,3.5,4.0,4.5,336
4.5,4.5,4.0,4.5,4.5,153
4.0,4.0,3.5,3.5,3.5,278
4.5,3.0,4.0,3.5,3.5,376
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,4.0,4.0,4.5,131
3.0,3.0,3.0,3.0,3.0,92
3.5,3.5,4.0,4.0,3.5,2
4.0,3.5,3.5,3.5,4.0,150
3.5,3.5,4.0,3.5,3.5,6
3.5,4.0,4.0,3.5,4.0,89
4.0,3.5,3.5,3.5,4.0,150
2.0,2.0,1.0,2.0,2.0,-1
3.5,3.0,3.0,3.0,2.5,377
4.5,5.0,4.5,4.5,4.5,120
4.0,4.0,4.0,4.0,4.0,49
4.5,3.5,3.5,4.0,4.0,350
4.0,4.5,4.0,4.5,4.0,203
4.0,3.5,4.0,4.0,4.0,124
4.0,4.0,4.5,4.0,4.0,12
5.0,3.0,4.5,4.0,5.0,-1
4.0,4.5,4.5,4.5,4.0,378
3.5,4.0,4.0,4.5,3.5,379
3.0,3.5,4.0,3.0,3.5,380
4.5,4.0,5.0,4.0,4.5,55
4.0,4.0,4.0,4.0,3.5,38
4.5,3.0,4.0,3.0,3.0,381
4.0,4.0,3.0,4.0,3.0,-1
4.5,4.5,4.0,4.5,4.5,153
3.5,3.0,4.5,3.5,3.5,382
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,3.5,4.0,4.0,35
4.0,3.5,4.5,4.0,3.5,360
3.5,4.0,4.0,2.5,2.5,383
2.5,3.0,1.5,2.5,3.0,-1
4.0,4.0,3.0,2.5,4.5,-1
3.0,5.0,4.0,4.0,4.5,-1
3.0,3.5,4.0,3.5,3.5,384
4.5,4.0,4.5,4.0,4.5,99
2.5,2.5,3.0,3.0,2.0,385
3.0,4.0,3.0,3.5,4.0,386
4.0,3.5,3.5,4.0,4.0,26
4.5,4.0,4.5,4.0,4.5,99
4.0,4.5,5.0,2.5,3.5,-1
3.5,3.0,5.0,4.5,3.5,-1
4.5,4.5,4.0,2.5,4.0,-1
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,4.0,4.0,4.5,131
4.0,3.5,4.0,3.5,4.0,164
3.5,3.5,4.0,4.0,4.0,48
4.5,4.0,4.0,4.0,4.0,25
3.0,3.5,3.0,3.0,3.5,341
4.5,4.0,4.0,4.0,4.0,25
4.0,4.0,4.0,3.5,3.5,177
4.0,4.0,4.0,4.0,3.5,38
4.0,4.5,4.5,4.0,4.0,46
4.5,4.5,4.0,4.5,4.5,153
4.5,4.0,4.0,4.0,4.0,25
4.0,2.5,3.0,3.0,3.0,387
4.0,3.5,3.5,4.0,3.5,159
3.5,4.0,4.0,3.5,4.5,113
5.0,4.5,4.5,5.0,4.5,388
3.0,2.0,3.5,3.0,2.5,-1
4.0,4.0,4.0,4.0,4.0,49
3.5,4.0,4.0,3.0,3.5,117
2.0,2.0,1.5,1.5,2.0,389
2.5,3.5,3.5,3.0,3.0,390
4.0,4.0,4.0,4.5,4.0,122
4.0,4.5,3.5,3.5,4.0,391
4.5,4.0,4.5,4.5,4.5,136
4.0,4.0,4.0,3.5,4.0,194
3.5,3.0,3.5,3.5,3.5,14
2.5,3.0,3.0,3.0,2.5,392
4.5,4.0,3.5,4.0,4.0,244
3.5,4.0,4.0,3.5,4.0,89
3.5,4.5,4.0,4.0,4.0,88
4.5,4.0,4.0,5.0,4.5,393
4.0,4.0,4.0,4.5,4.5,86
4.5,5.0,4.5,4.5,4.5,120
3.5,4.0,4.0,3.0,3.0,195
4.0,4.0,4.5,4.0,4.0,12
3.5,3.5,4.0,3.5,4.0,357
4.0,4.0,3.5,3.5,4.0,81
4.5,4.0,4.5,5.0,5.0,394
4.0,4.0,4.5,4.0,4.0,12
4.5,4.5,4.5,5.0,5.0,395
4.0,3.0,4.0,4.0,4.5,396
4.0,4.5,4.0,4.0,4.0,8
4.0,4.0,4.0,4.0,4.0,49
3.5,4.0,3.5,4.0,3.5,207
4.5,4.0,4.5,4.5,5.0,365
4.5,5.0,4.0,4.5,4.5,397
3.5,4.0,4.0,4.0,3.5,90
3.0,2.0,3.5,4.0,2.5,398
4.0,4.0,4.0,4.0,4.0,49
3.0,3.5,4.0,3.0,3.0,284
4.5,4.5,4.5,5.0,5.0,395
1.0,1.0,3.0,2.0,1.0,399
4.0,4.0,3.0,2.5,3.5,-1
3.5,3.5,4.0,3.5,3.5,6
3.0,5.0,5.0,4.0,5.0,-1
5.0,5.0,5.0,5.0,5.0,0
3.5,3.5,4.0,4.0,3.5,2
2.5,2.5,2.5,3.0,2.0,400
4.0,4.0,4.0,3.0,5.0,-1
4.0,3.5,3.5,4.0,4.0,26
4.0,4.5,4.0,4.0,4.5,70
3.0,3.5,4.5,3.0,4.0,401
5.0,4.5,4.0,5.0,4.5,402
3.5,3.5,4.0,3.0,3.5,237
4.0,4.0,3.5,4.0,4.0,35
3.5,4.0,4.0,4.0,3.5,90
3.5,3.5,4.0,3.5,4.0,357
4.0,4.0,4.0,3.5,4.0,194
4.0,4.0,4.5,3.0,4.5,403
4.5,4.5,3.0,3.5,5.0,404
4.0,4.0,5.0,3.5,3.5,405
5.0,4.5,4.5,4.5,4.5,85
3.5,4.0,3.5,3.5,4.5,-1
3.0,3.5,4.0,4.0,4.0,234
4.5,4.0,4.5,4.0,4.5,99
4.0,4.5,4.0,3.5,4.0,21
3.0,3.0,3.0,2.5,3.0,406
5.0,4.0,4.0,4.5,4.5,407
1.5,1.5,2.0,1.0,1.5,-1
4.0,4.5,4.5,4.0,4.0,46
5.0,4.5,4.5,4.0,5.0,170
4.5,4.5,5.0,4.5,4.5,213
4.0,4.0,3.5,4.0,4.0,35
4.0,3.5,3.5,4.0,4.0,26
4.0,4.0,4.0,4.0,4.0,49
3.5,4.0,4.0,4.5,4.0,408
3.5,4.0,4.0,3.5,3.5,51
4.0,4.0,4.5,4.0,4.5,10
3.0,2.0,3.0,3.0,3.0,127
3.5,4.0,4.0,4.0,4.0,79
4.0,3.5,3.5,4.0,4.0,26
5.0,5.0,4.5,4.5,4.5,367
4.5,4.0,4.5,4.0,4.5,99
3.5,3.5,4.0,4.0,3.5,2
4.0,4.5,4.5,4.5,5.0,409
3.0,3.0,3.0,3.0,3.0,92
1.5,1.0,3.0,3.0,1.0,-1
4.5,3.5,4.0,3.5,3.5,410
4.5,4.5,4.5,4.5,4.5,59
4.0,4.5,4.0,4.0,4.0,8
4.0,4.0,4.0,5.0,5.0,411
2.0,2.5,4.0,2.0,2.0,-1
2.0,2.0,4.0,3.0,2.5,-1
4.0,4.0,3.5,4.0,4.5,138
4.0,4.5,5.0,4.0,3.5,280
4.0,4.5,4.0,4.0,4.5,70
4.0,3.0,3.5,3.5,3.5,412
4.5,4.0,4.0,4.0,4.5,131
3.0,3.0,3.0,3.0,3.0,92
3.5,4.0,4.0,4.0,4.0,79
4.5,3.5,4.5,4.0,4.0,273
4.0,4.5,4.5,4.0,4.0,46
3.0,4.5,4.5,4.0,4.0,413
4.0,3.5,3.5,4.0,3.5,159
4.5,4.0,3.5,4.5,4.0,269
3.0,3.5,4.0,3.0,3.0,284
3.0,3.5,4.0,3.5,4.0,414
4.5,4.0,4.0,4.0,4.5,131
4.5,3.5,3.5,4.0,4.0,350
4.0,3.5,4.0,4.0,3.5,16
4.0,4.0,4.0,4.0,4.0,49
4.5,4.5,4.0,4.0,4.5,5
4.0,3.5,4.0,4.0,4.0,124
3.5,3.0,3.0,3.0,3.0,415
3.5,3.5,3.0,3.5,3.5,416
3.5,3.5,3.5,3.0,3.5,30
3.5,3.5,4.0,3.5,3.5,6
4.0,5.0,4.0,4.5,4.0,417
4.5,4.5,4.0,4.5,4.5,153
3.0,3.5,3.0,3.5,3.5,309
3.5,3.0,3.0,2.5,3.0,418
4.0,4.0,4.0,4.0,4.5,34
3.0,3.5,4.0,4.0,4.0,234
4.0,3.0,4.5,3.5,3.5,419
4.0,4.0,4.0,3.5,4.0,194
2.5,3.0,4.0,3.5,3.0,420
4.0,4.5,3.5,4.0,4.5,421
2.5,4.0,4.0,2.5,4.0,-1
3.5,4.0,4.0,4.0,4.0,79
4.5,4.0,4.5,4.5,4.0,50
4.5,4.0,4.5,4.0,4.0,82
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.5,4.5,4.0,57
3.0,4.5,3.0,4.0,3.5,-1
3.5,4.0,4.5,4.0,4.0,93
4.0,4.0,4.0,4.5,4.0,122
4.0,2.5,4.0,3.5,3.0,-1
4.0,4.0,4.0,3.5,4.0,194
4.0,3.5,4.0,4.0,4.5,142
4.5,4.5,4.0,4.0,4.5,5
4.5,4.5,4.5,4.0,4.5,60
4.0,3.0,3.5,4.0,3.5,268
3.5,3.0,2.5,3.0,3.5,422
5.0,4.0,4.0,4.0,4.0,343
4.0,3.5,4.0,4.0,4.0,124
4.5,3.5,4.5,4.0,4.5,303
4.0,4.0,3.0,4.5,4.0,423
4.0,4.5,4.0,4.0,4.5,70
4.5,4.0,4.0,5.0,4.5,393
4.0,2.5,5.0,5.0,4.0,-1
4.5,5.0,4.0,4.0,4.5,263
2.0,3.0,4.0,2.5,2.5,-1
3.5,3.5,4.0,4.0,3.5,2
4.5,4.5,4.0,4.0,4.5,5
4.5,4.5,5.0,5.0,4.5,424
3.5,3.5,3.5,3.5,3.5,134
4.0,4.5,3.5,4.0,4.5,421
4.0,3.5,3.5,3.5,3.5,13
4.5,4.0,4.0,4.5,4.5,135
3.5,3.5,3.5,3.5,4.0,219
3.5,3.5,4.0,3.0,3.0,298
4.0,4.0,3.5,4.0,4.5,138
2.5,2.5,2.5,2.5,3.0,425
4.0,4.0,4.0,4.0,4.0,49
5.0,4.0,4.5,5.0,4.0,426
4.0,4.5,3.5,4.0,4.5,421
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,3.5,3.0,4.0,427
4.5,5.0,4.5,5.0,5.0,428
4.0,4.0,4.0,4.0,4.5,34
4.0,4.0,3.5,4.0,4.0,35
4.5,2.5,3.5,4.0,4.0,-1
2.5,3.0,3.0,2.5,2.5,429
4.5,4.5,4.0,4.5,4.0,1
4.0,4.0,3.5,4.0,3.5,167
4.0,4.0,4.0,4.0,3.5,38
4.5,4.0,4.0,4.5,4.5,135
5.0,5.0,5.0,5.0,5.0,0
3.5,3.5,3.5,4.5,4.0,430
2.5,4.0,3.5,2.0,2.5,431
4.0,4.5,3.5,3.0,4.0,432
3.0,4.0,4.0,3.0,3.0,240
3.5,3.0,5.0,3.0,3.0,-1
4.5,5.0,4.0,4.0,4.0,15
4.5,3.5,4.0,3.5,4.0,264
4.0,3.5,4.5,4.0,3.5,360
4.5,3.5,4.0,4.0,4.0,186
4.0,4.0,4.0,4.0,3.5,38
4.5,4.5,4.5,4.0,4.5,60
4.0,3.5,3.5,4.0,3.5,159
4.5,4.5,4.5,4.0,4.0,181
4.5,4.5,4.0,4.5,5.0,433
3.5,4.0,3.5,3.0,4.0,434
4.0,3.5,4.0,2.5,3.5,435
3.0,3.5,4.0,3.0,3.0,284
3.5,4.0,4.5,3.5,3.5,436
4.0,4.0,3.5,4.0,3.5,167
4.0,4.0,4.0,4.0,4.5,34
4.5,4.5,3.0,4.0,4.5,-1
4.0,3.5,3.5,3.5,3.5,13
4.5,4.0,4.0,4.0,4.5,131
4.0,4.0,4.0,4.0,4.5,34
4.0,4.0,4.5,3.5,4.0,94
4.0,4.0,4.5,4.5,4.5,191
2.5,3.5,3.0,3.0,3.5,437
5.0,4.0,5.0,4.5,4.5,438
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,4.0,4.5,4.5,135
4.0,3.0,3.5,3.0,3.0,439
4.0,3.5,3.5,4.0,3.5,159
3.5,3.5,2.5,4.0,3.5,-1
5.0,4.0,2.5,4.0,4.5,-1
5.0,5.0,5.0,5.0,5.0,0
4.0,4.5,5.0,4.0,4.5,225
3.5,4.0,3.0,4.0,4.0,97
4.0,4.5,3.5,4.0,4.0,328
3.5,3.5,4.0,4.5,4.5,-1
3.0,4.0,3.0,3.5,3.5,283
3.5,3.5,3.5,3.5,3.5,134
3.5,4.0,4.0,3.0,3.0,195
4.5,4.0,4.5,4.5,4.5,136
2.5,3.0,4.0,3.0,2.5,440
4.5,3.0,4.0,4.0,3.5,441
4.0,4.0,4.0,4.0,4.0,49
4.0,3.0,3.5,3.5,3.5,412
1.0,1.5,1.0,1.0,1.0,-1
3.5,3.0,4.0,3.5,3.5,255
4.0,4.0,5.0,3.0,4.0,442
3.0,3.5,3.5,4.0,2.5,443
4.0,3.5,4.5,4.0,4.0,71
3.0,2.5,2.5,2.5,2.5,444
4.0,3.5,3.5,4.0,3.5,159
4.5,4.5,4.5,4.0,4.5,60
4.0,4.0,4.0,4.0,4.0,49
3.0,3.5,4.0,3.0,4.0,445
4.5,3.5,3.5,4.0,3.5,446
2.5,2.5,3.0,3.0,2.0,385
3.5,4.0,3.5,3.0,4.0,434
4.0,3.5,3.5,3.5,4.0,150
3.0,3.0,2.5,3.5,2.5,-1
2.0,2.0,3.5,2.5,2.0,447
4.5,3.5,4.0,3.5,4.0,264
4.0,4.0,4.0,4.0,3.5,38
4.0,4.0,4.0,4.5,4.5,86
4.0,2.0,2.5,4.0,3.5,-1
4.0,4.0,4.0,4.0,4.5,34
3.5,4.0,4.0,3.5,4.0,89
4.5,4.0,4.0,4.0,4.0,25
4.5,4.0,4.5,4.0,4.5,99
3.5,3.5,4.5,3.5,3.5,231
3.0,4.5,4.5,4.0,3.5,-1
4.5,4.0,4.0,4.5,4.0,192
4.0,5.0,4.5,4.5,4.5,448
3.5,3.0,3.5,4.0,3.5,449
4.0,3.5,4.5,4.0,4.5,450
4.5,4.5,4.0,4.0,4.5,5
3.0,4.0,4.0,3.0,3.0,240
4.0,3.5,4.0,4.5,3.5,158
4.5,4.0,4.5,4.0,4.5,99
4.0,4.0,4.5,3.5,4.5,451
4.0,4.5,4.0,4.5,4.0,203
4.5,5.0,5.0,5.0,4.5,452
5.0,5.0,5.0,5.0,5.0,0
4.0,3.5,4.0,3.5,3.5,123
3.5,4.0,4.0,3.0,3.5,117
4.0,5.0,3.5,4.5,4.0,-1
5.0,5.0,4.5,4.5,5.0,155
3.5,2.5,3.5,3.5,3.5,453
3.5,4.0,5.0,3.5,4.0,454
3.0,3.0,3.5,4.5,4.0,455
3.0,3.0,4.0,3.0,2.5,456
5.0,3.0,4.5,4.5,5.0,-1
4.0,3.5,4.0,3.5,4.0,164
4.0,3.5,4.0,3.5,3.5,123
3.5,4.0,4.0,4.0,3.5,90
4.5,3.5,4.0,5.0,4.5,-1
4.0,3.5,4.0,3.5,3.5,123
4.0,3.0,3.5,3.0,3.5,457
4.5,4.5,4.0,4.0,4.0,7
4.0,3.0,3.5,3.0,3.0,439
4.0,4.0,4.0,4.0,4.5,34
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.5,4.0,122
4.0,3.5,4.0,3.5,4.0,164
4.0,4.0,4.0,3.5,3.5,177
3.0,3.5,3.5,3.0,3.0,458
4.0,4.0,4.0,4.5,4.5,86
4.5,4.0,4.0,4.5,4.0,192
4.0,4.0,4.0,4.5,4.5,86
1.0,1.0,1.0,1.0,1.0,299
5.0,4.5,5.0,5.0,4.5,204
3.5,3.5,3.5,3.0,3.5,30
5.0,3.5,4.0,4.5,4.5,3
4.5,4.0,4.0,4.5,4.0,192
4.0,3.5,4.5,4.0,3.5,360
3.0,3.0,3.5,3.0,2.5,459
3.5,4.0,3.5,3.0,3.5,295
3.5,2.5,3.0,3.5,3.0,111
4.5,4.0,4.0,4.0,4.5,131
4.0,4.0,5.0,4.0,5.0,460
5.0,3.5,4.5,4.0,4.5,461
2.5,4.0,3.0,4.0,3.0,-1
5.0,5.0,5.0,5.0,5.0,0
4.5,4.0,4.5,4.0,4.0,82
3.5,4.0,3.5,3.0,3.5,295
4.0,4.5,4.0,4.0,4.5,70
2.0,2.0,3.0,1.5,1.0,-1
3.0,3.5,3.5,3.0,3.5,106
4.0,3.5,4.0,3.5,4.0,164
4.5,5.0,4.5,5.0,5.0,428
3.0,4.0,4.0,4.0,3.5,73
4.0,4.5,3.5,4.0,4.0,328
4.5,4.5,4.0,4.5,4.5,153
4.0,4.5,4.0,4.5,4.0,203
4.5,4.5,4.5,4.5,4.5,59
3.5,3.5,3.5,3.5,3.5,134
4.0,4.5,4.0,4.0,4.5,70
4.5,4.5,3.5,4.5,4.0,462
4.5,4.5,4.5,4.5,5.0,220
4.0,4.0,4.5,4.0,4.0,12
4.0,4.5,4.0,4.5,4.0,203
4.5,4.0,4.5,4.5,4.0,50
2.0,2.5,3.0,2.0,2.0,188
3.5,4.5,4.0,3.5,4.5,463
4.0,4.0,4.0,4.5,4.5,86
3.0,3.5,3.5,2.5,2.5,464
4.0,3.0,4.0,4.0,4.0,235
2.5,3.0,3.5,2.0,2.5,-1
4.0,4.5,4.0,4.0,4.0,8
3.5,4.0,3.5,3.5,4.0,228
3.5,3.5,4.0,4.0,3.5,2
4.0,4.0,4.0,4.5,4.5,86
2.5,2.5,4.0,2.5,2.5,465
4.0,4.5,4.0,3.5,4.5,466
4.0,3.0,4.0,4.0,3.5,259
4.5,4.5,4.0,4.0,4.5,5
3.5,4.0,4.5,3.5,3.5,436
4.0,3.5,4.0,3.5,4.0,164
3.5,4.0,4.0,4.0,4.5,467
3.0,3.5,4.0,4.0,3.0,468
2.5,4.5,3.0,2.5,3.0,-1
4.0,3.5,4.5,3.0,3.5,469
4.5,4.0,4.0,3.5,4.0,125
3.5,3.5,3.5,4.0,3.5,470
3.0,3.0,3.0,3.0,3.0,92
3.5,4.0,4.0,4.0,4.0,79
5.0,4.5,4.5,4.5,4.0,471
4.0,4.0,4.5,4.0,4.0,12
4.0,4.0,4.0,4.0,4.0,49
3.5,4.0,3.5,4.0,4.0,184
4.5,4.5,4.5,4.0,4.5,60
2.5,2.5,3.5,3.5,2.5,176
3.0,5.0,4.0,3.5,3.5,-1
4.0,4.0,3.5,3.5,4.0,81
4.0,4.0,4.0,4.0,4.0,49
4.5,4.0,3.5,3.0,4.0,427
4.0,4.0,3.5,4.0,4.5,138
4.0,3.5,5.0,4.0,4.0,472
1.0,1.0,1.5,2.0,1.0,-1
4.0,4.0,4.0,3.5,4.5,101
4.0,5.0,4.0,5.0,4.0,-1
3.0,3.5,3.5,3.0,3.5,106
5.0,5.0,4.0,4.0,5.0,473
3.5,4.0,4.0,3.5,4.0,89
4.5,5.0,4.0,4.0,4.5,263
3.5,3.5,4.0,3.5,4.0,357
2.0,3.0,3.0,2.5,2.5,474
3.0,2.0,2.0,2.5,2.0,-1
3.5,3.5,4.5,4.5,4.0,475
4.0,4.5,4.0,4.5,4.0,203
3.5,2.5,2.5,2.5,3.0,-1
4.5,4.0,4.5,4.5,4.5,136
3.5,3.5,3.5,3.5,3.5,134
4.5,4.5,4.5,5.0,4.5,317
4.5,4.5,4.0,4.0,4.0,7
4.5,3.5,4.0,3.5,4.5,272
3.5,3.0,4.0,3.0,3.5,168
4.0,4.0,3.5,4.0,3.5,167
